verbo;tipo;processo_formativo_process;processo_formativo_schema;processo_formativo_pattern;processo_formativo_pattern_semispec;processo_formativo_vsupp;cluster;sinonimia;x;y
avere contatto;analitico;;;VN;VN;avere;unknown;no_sinonimi;3.217236;12.840937
essere in contatto;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;3.2250001;12.863457
mettere a contatto;analitico;;;VPrepN;V a N;mettere;unknown;no_sinonimi;3.2429354;12.885856
mettere in contatto;analitico;;;VPrepN;V in N;mettere;unknown;ha_sinonimi;3.225081;12.8568125
prendere contatto;analitico;;;VN;-;prendere;unknown;ha_sinonimi;3.1949165;12.811112
dare conto;analitico;;;VN;VN;dare;unknown;no_sinonimi;3.4053798;9.758491
fare conto;analitico;;;VN;VN;fare;unknown;no_sinonimi;2.629341;9.7183485
fare un conto;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;2.2662551;9.674722
mettere in conto;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;2.401729;9.523228
prendere in conto;analitico;;;VPrepN;V in N;prendere;unknown;no_sinonimi;2.4443972;9.684705
essere sotto contratto;analitico;;;VPrepN;V sotto N;essere;unknown;no_sinonimi;2.991896;7.6310496
fare un contratto;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;2.2694244;9.63433
mettere sotto contratto;analitico;;;VPrepN;V sotto N;mettere;unknown;no_sinonimi;2.9492254;7.646971
andare di corpo;analitico;;;VPrepN;V di N;andare;unknown;no_sinonimi;0.04580243;10.5003195
avere in corpo;analitico;;;VPrepN;V in N;avere;unknown;no_sinonimi;1.6440867;8.025574
dare corpo;analitico;;;VN;VN;dare;unknown;no_sinonimi;2.0421464;8.320189
prendere corpo;analitico;;;VN;-;prendere;unknown;no_sinonimi;1.9927351;8.294565
essere a corrente;analitico;;;VPrepN;V a N;essere;unknown;no_sinonimi;2.1676645;9.381311
essere in corsa;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;1.6496234;7.812371
fare una corsa;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;0.36590263;10.924613
dare corso;analitico;;;VN;VN;dare;unknown;no_sinonimi;2.0776541;8.311067
essere in corso;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;1.7432452;7.9075146
fare un corso;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;0.42973357;10.683058
avere coscienza;analitico;;;VN;VN;avere;unknown;no_sinonimi;2.925368;10.113562
prendere coscienza;analitico;;;VN;-;prendere;unknown;no_sinonimi;2.9878585;10.024949
avere il costo;analitico;;;VDetN;V det_def N;avere;unknown;no_sinonimi;2.1504223;8.823389
essere a costo;analitico;;;VPrepN;V a N;essere;unknown;no_sinonimi;2.2438831;8.896416
essere in costruzione;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;1.6390444;7.841751
fare il cretino;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.8581826;11.808517
andare in crisi;analitico;;;VPrepN;V in N;andare;unknown;no_sinonimi;0.05388257;9.057862
essere in crisi;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;0.087698944;9.013716
mandare in crisi;analitico;;;VPrepN;V in N;mandare;unknown;no_sinonimi;0.02786379;9.060103
mettere in crisi;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;0.11222065;9.059552
mettere in croce;analitico;;;VPrepN;V in N;mettere;unknown;ha_sinonimi;1.1304785;9.657855
mettere una croce;analitico;;;VDetN;V det_indef N;mettere;unknown;no_sinonimi;0.98264223;10.514071
avere a cuore;analitico;;;VPrepN;V a N;avere;unknown;no_sinonimi;1.6242268;10.993947
dare il cuore;analitico;;;VDetN;V det_def N;dare;unknown;no_sinonimi;1.3391726;11.344031
mettere il cuore;analitico;;;VDetN;V det_def N;mettere;unknown;no_sinonimi;1.4700524;10.992791
prendere a cuore;analitico;;;VPrepN;V a N;prendere;unknown;no_sinonimi;1.6404425;10.937339
andare in cura;analitico;;;VPrepN;V in N;andare;unknown;no_sinonimi;4.0689836;7.967101
avere cura;analitico;;;VN;VN;avere;unknown;ha_sinonimi;1.8693801;11.098246
avere in cura;analitico;;;VPrepN;V in N;avere;unknown;ha_sinonimi;4.067635;7.9518437
essere in cura;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;4.0746093;7.964364
essere sotto cura;analitico;;;VPrepN;V sotto N;essere;unknown;no_sinonimi;3.081851;7.5790763
mettere in cura;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;4.074344;7.9591856
prendere cura;analitico;;;VN;-;prendere;unknown;ha_sinonimi;1.8718207;11.274922
prendere in cura;analitico;;;VPrepN;V in N;prendere;unknown;ha_sinonimi;4.0625787;7.954116
fare il custode;analitico;;;VDetN;V det_def N;fare;unknown;ha_sinonimi;0.87290037;11.862424
andare a danno;analitico;;;VPrepN;V a N;andare;unknown;ha_sinonimi;-0.095063135;9.932665
avere il debito;analitico;;;VDetN;V det_def N;avere;unknown;no_sinonimi;1.6918834;10.648164
essere in debito;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;0.49996236;9.051759
fare una decisione;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;1.9378076;10.593347
fare denaro;analitico;;;VN;VN;fare;unknown;no_sinonimi;0.8453249;11.862253
avere il destino;analitico;;;VDetN;V det_def N;avere;unknown;no_sinonimi;1.6409895;10.992105
fare il diavolo;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.73645717;11.904196
mettere a difesa;analitico;;;VPrepN;V a N;mettere;unknown;no_sinonimi;3.6887534;9.012357
avere il difetto;analitico;;;VDetN;V det_def N;avere;unknown;no_sinonimi;2.5905573;9.701874
essere in difetto;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;0.4704904;8.898765
fare differenza;analitico;;;VN;VN;fare;unknown;ha_sinonimi;2.1724486;9.733967
andare in difficoltà;analitico;;;VPrepN;V in N;andare;unknown;no_sinonimi;0.20816576;8.895104
essere in difficoltà;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;0.3354386;8.840526
mettere in difficoltà;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;0.32053715;8.922001
essere direttore;analitico;;;VN;VN;essere;unknown;no_sinonimi;2.283014;12.149126
fare il direttore;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;2.0358431;12.172878
dare una direzione;analitico;;;VDetN;V det_indef N;dare;unknown;ha_sinonimi;3.4529364;10.768273
fare un disco;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;0.6510543;11.289341
fare un disegno;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;0.74405;11.510259
essere in disgrazia;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;0.3958381;9.0474
essere in disordine;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;0.458573;8.934872
mettere in disordine;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;0.5793001;9.306676
avere a disposizione;analitico;;;VPrepN;V a N;avere;unknown;no_sinonimi;3.7869918;9.012841
dare a disposizione;analitico;;;VPrepN;V a N;dare;unknown;no_sinonimi;3.8055801;8.999759
mettere a disposizione;analitico;;;VPrepN;V a N;mettere;unknown;no_sinonimi;3.817195;9.0061655
prendere distanza;analitico;;;VN;-;prendere;unknown;ha_sinonimi;3.065972;10.935192
essere di disturbo;analitico;;;VPrepN;V di N;essere;unknown;no_sinonimi;1.8593016;10.009883
avere il dolore;analitico;;;VDetN;V det_def N;avere;unknown;no_sinonimi;1.68633;11.087423
dare un dolore;analitico;;;VDetN;V det_indef N;dare;unknown;ha_sinonimi;1.2274563;11.325901
fare domanda;analitico;;;VN;VN;fare;unknown;no_sinonimi;1.2112223;12.01391
andare a donna;analitico;;;VPrepN;V a N;andare;unknown;no_sinonimi;-0.3326964;10.721639
essere donna;analitico;;;VN;VN;essere;unknown;no_sinonimi;0.45553654;12.826718
andare in dote;analitico;;;VPrepN;V in N;andare;unknown;no_sinonimi;0.0022651497;13.241982
avere in dote;analitico;;;VPrepN;V in N;avere;unknown;no_sinonimi;-0.008102541;13.220724
dare in dote;analitico;;;VPrepN;V in N;dare;unknown;no_sinonimi;-0.008492917;13.247997
fare il dottore;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;1.2175558;12.097169
avere il dovere;analitico;;;VDetN;V det_def N;avere;unknown;no_sinonimi;1.8583286;11.019427
essere in dubbio;analitico;;;VPrepN;V in N;essere;unknown;ha_sinonimi;2.95922;9.832086
mettere in dubbio;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;2.9832053;9.876458
dare una educazione;analitico;;;VDetN;V det_indef N;dare;unknown;no_sinonimi;2.1536467;10.641591
avere effetto;analitico;;;VN;VN;avere;unknown;no_sinonimi;3.021306;8.685082
essere sotto effetto;analitico;;;VPrepN;V sotto N;essere;unknown;no_sinonimi;3.0324059;7.6830616
dare energia;analitico;;;VN;VN;dare;unknown;no_sinonimi;6.8601727;9.389301
fare il eroe;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.94985074;12.079084
essere in errore;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;2.4271708;9.972557
fare un errore;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;1.0925828;11.186572
essere sotto esame;analitico;;;VPrepN;V sotto N;essere;unknown;no_sinonimi;3.0572734;7.6285386
fare un esame;analitico;;;VDetN;V det_indef N;fare;unknown;ha_sinonimi;2.6856475;10.100707
mettere sotto esame;analitico;;;VPrepN;V sotto N;mettere;unknown;ha_sinonimi;3.0241814;7.608321
prendere in esame;analitico;;;VPrepN;V in N;prendere;unknown;ha_sinonimi;3.051851;9.891627
dare un esempio;analitico;;;VDetN;V det_indef N;dare;unknown;ha_sinonimi;2.433035;10.574977
fare da esempio;analitico;;;VPrepN;V da N;fare;unknown;no_sinonimi;2.4471319;10.9185705
fare un esempio;analitico;;;VDetN;V det_indef N;fare;unknown;ha_sinonimi;2.4247022;10.576253
prendere a esempio;analitico;;;VPrepN;V a N;prendere;unknown;no_sinonimi;2.416682;10.653568
prendere da esempio;analitico;;;VPrepN;V da N;prendere;unknown;no_sinonimi;2.388088;10.772426
prendere esempio;analitico;;;VN;-;prendere;unknown;no_sinonimi;2.3719637;10.660842
prendere in esempio;analitico;;;VPrepN;V in N;prendere;unknown;no_sinonimi;2.538982;10.595541
andare in esilio;analitico;;;VPrepN;V in N;andare;unknown;no_sinonimi;3.2207317;6.3335576
essere in esilio;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;3.202268;6.3523235
mandare in esilio;analitico;;;VPrepN;V in N;mandare;unknown;ha_sinonimi;3.195237;6.349825
avere esperienza;analitico;;;VN;VN;avere;unknown;no_sinonimi;2.534785;10.788459
avere una esperienza;analitico;;;VDetN;V det_indef N;avere;unknown;no_sinonimi;2.4021907;10.761195
fare esperienza;analitico;;;VN;VN;fare;unknown;no_sinonimi;2.602818;10.838726
essere in esposizione;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;4.4834123;9.393795
mettere in esposizione;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;4.403853;9.466479
dare espressione;analitico;;;VN;VN;dare;unknown;no_sinonimi;3.4395947;10.81916
fare un falso;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;0.39376947;11.51271
avere fame;analitico;;;VN;VN;avere;unknown;no_sinonimi;0.3479265;10.516931
dare una famiglia;analitico;;;VDetN;V det_indef N;dare;unknown;no_sinonimi;1.8210953;10.733336
fare il fascista;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;1.6324241;12.248702
dare fastidio;analitico;;;VN;VN;dare;unknown;ha_sinonimi;0.97578573;11.560259
andare a favore;analitico;;;VPrepN;V a N;andare;unknown;ha_sinonimi;2.5170298;9.112128
avere il favore;analitico;;;VDetN;V det_def N;avere;unknown;no_sinonimi;2.4914398;9.068661
essere a favore;analitico;;;VPrepN;V a N;essere;unknown;ha_sinonimi;2.493214;9.0551405
essere in favore;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;2.5052974;9.102494
fare fede;analitico;;;VN;VN;fare;unknown;no_sinonimi;3.5597951;10.122047
fare il fenomeno;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;1.2184962;12.006028
essere in festa;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;0.095185556;9.411363
avere a fianco;analitico;;;VPrepN;V a N;avere;unknown;ha_sinonimi;0.8939676;10.779557
dare fiato;analitico;;;VN;VN;dare;unknown;no_sinonimi;1.4503118;10.8755245
prendere fiato;analitico;;;VN;-;prendere;unknown;ha_sinonimi;1.1709696;10.535157
essere figlio;analitico;;;VN;VN;essere;unknown;no_sinonimi;0.26933932;13.411054
fare un figlio;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;0.31769425;11.835316
fare film;analitico;;;VN;VN;fare;unknown;ha_sinonimi;0.2110699;12.060094
fare il filo;analitico;;;VDetN;V det_def N;fare;unknown;ha_sinonimi;0.7745299;12.089464
avere fine;analitico;;;VN;VN;avere;unknown;ha_sinonimi;1.8160784;8.240697
avere il fine;analitico;;;VDetN;V det_def N;avere;unknown;no_sinonimi;2.5255287;9.034416
mettere fine;analitico;;;VN;VN;mettere;unknown;ha_sinonimi;1.9103006;8.267327
essere in fiore;analitico;;;VPrepN;V in N;essere;unknown;ha_sinonimi;0.352032;9.148625
essere fisico;analitico;;;VN;VN;essere;unknown;no_sinonimi;2.6572292;9.945738
andare a fondo;analitico;;;VPrepN;V a N;andare;unknown;ha_sinonimi;-0.040682595;9.729529
andare in fondo;analitico;;;VPrepN;V in N;andare;unknown;no_sinonimi;0.1011868;9.713098
dare fondo;analitico;;;VN;VN;dare;unknown;no_sinonimi;0.16349392;9.668881
avere forma;analitico;;;VN;VN;avere;unknown;no_sinonimi;7.531597;11.764056
dare forma;analitico;;;VN;VN;dare;unknown;ha_sinonimi;2.0954974;8.308911
essere in forma;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;0.8983094;8.9758835
mettere in forma;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;1.3913167;8.891273
prendere forma;analitico;;;VN;-;prendere;unknown;ha_sinonimi;2.0648525;8.34003
fare fortuna;analitico;;;VN;VN;fare;unknown;no_sinonimi;0.9058754;12.190179
avere forza;analitico;;;VN;VN;avere;unknown;no_sinonimi;2.8538177;10.799739
essere in forza;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;0.69261086;8.936461
fare forza;analitico;;;VN;VN;fare;unknown;ha_sinonimi;2.8399184;10.755467
fare fotografia;analitico;;;VN;VN;fare;unknown;ha_sinonimi;0.39820817;11.8245325
fare il francese;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;1.2974701;12.207236
essere fratello;analitico;;;VN;VN;essere;unknown;no_sinonimi;0.27555892;13.410689
andare di fretta;analitico;;;VPrepN;V di N;andare;unknown;no_sinonimi;0.013144046;10.577414
avere fretta;analitico;;;VN;VN;avere;unknown;no_sinonimi;0.24731606;10.568109
essere di fretta;analitico;;;VPrepN;V di N;essere;unknown;no_sinonimi;0.011218505;10.430145
fare di fretta;analitico;;;VPrepN;V di N;fare;unknown;no_sinonimi;0.022642639;10.611809
fare fronte;analitico;;;VN;VN;fare;unknown;ha_sinonimi;1.2745092;9.14831
dare il frutto;analitico;;;VDetN;V det_def N;dare;unknown;ha_sinonimi;2.5899389;9.22849
essere frutto;analitico;;;VN;VN;essere;unknown;no_sinonimi;2.975535;9.304225
mettere a frutto;analitico;;;VPrepN;V a N;mettere;unknown;no_sinonimi;2.3437977;9.282737
andare in fuga;analitico;;;VPrepN;V in N;andare;unknown;no_sinonimi;-0.25914958;9.323383
essere in fuga;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;-0.28420985;9.403192
mettere in fuga;analitico;;;VPrepN;V in N;mettere;unknown;ha_sinonimi;-0.35925034;9.411421
andare in fumo;analitico;;;VPrepN;V in N;andare;unknown;ha_sinonimi;-0.17656924;9.415524
fare fumo;analitico;;;VN;VN;fare;unknown;no_sinonimi;-0.4235821;9.550614
mandare in fumo;analitico;;;VPrepN;V in N;mandare;unknown;no_sinonimi;-0.18067336;9.352958
fare il funerale;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.8851199;12.015024
essere in funzione;analitico;;;VPrepN;V in N;essere;unknown;ha_sinonimi;1.8626171;7.997924
mettere in funzione;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;1.8498856;8.046676
andare a fuoco;analitico;;;VPrepN;V a N;andare;unknown;no_sinonimi;-0.89758784;9.423304
dare a fuoco;analitico;;;VPrepN;V a N;dare;unknown;no_sinonimi;-0.97087824;9.366699
dare fuoco;analitico;;;VN;VN;dare;unknown;ha_sinonimi;-0.6773286;9.583655
essere a fuoco;analitico;;;VPrepN;V a N;essere;unknown;no_sinonimi;-0.96068376;9.374122
fare fuoco;analitico;;;VN;VN;fare;unknown;no_sinonimi;-0.73583555;9.558049
mandare a fuoco;analitico;;;VPrepN;V a N;mandare;unknown;ha_sinonimi;-0.9317171;9.381843
mettere a fuoco;analitico;;;VPrepN;V a N;mettere;unknown;ha_sinonimi;-1.0113218;9.323453
prendere fuoco;analitico;;;VN;-;prendere;unknown;no_sinonimi;-0.7124095;9.608983
essere in gamba;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;0.4230668;9.018265
prendere sotto gamba;analitico;;;VPrepN;V sotto N;prendere;unknown;no_sinonimi;3.0234666;7.618997
essere in gara;analitico;;;VPrepN;V in N;essere;unknown;ha_sinonimi;0.4037021;8.875761
fare a gara;analitico;;;VPrepN;V a N;fare;unknown;ha_sinonimi;0.15642545;11.0524235
fare una gara;analitico;;;VDetN;V det_indef N;fare;unknown;ha_sinonimi;0.35875362;10.926133
mettere in gara;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;0.42058414;9.06875
dare gas;analitico;;;VN;VN;dare;unknown;no_sinonimi;0.5732938;10.891561
fare il gatto;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.6852623;11.999073
essere genitore;analitico;;;VN;VN;essere;unknown;no_sinonimi;0.6233115;13.133742
fare da genitore;analitico;;;VPrepN;V da N;fare;unknown;no_sinonimi;1.1301563;13.235409
fare il genitore;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.6737834;12.089071
fare il gesto;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.612832;11.987817
essere in ginocchio;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;0.32436734;8.766689
mettere in ginocchio;analitico;;;VPrepN;V in N;mettere;unknown;ha_sinonimi;0.28363433;8.953386
fare il gioco;analitico;;;VDetN;V det_def N;fare;unknown;ha_sinonimi;0.62409973;11.849699
mettere in gioco;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;0.6069897;9.632849
fare il giovane;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.6061099;11.849102
andare a giro;analitico;;;VPrepN;V a N;andare;unknown;ha_sinonimi;-0.30730182;10.704574
andare in giro;analitico;;;VPrepN;V in N;andare;unknown;ha_sinonimi;0.058166936;10.2974825
fare il giro;analitico;;;VDetN;V det_def N;fare;unknown;ha_sinonimi;-0.06298334;11.162303
fare un giro;analitico;;;VDetN;V det_indef N;fare;unknown;ha_sinonimi;-0.13352384;10.93909
mettere in giro;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;0.31758568;10.103106
prendere in giro;analitico;;;VPrepN;V in N;prendere;unknown;no_sinonimi;0.37637183;10.117633
andare in giudizio;analitico;;;VPrepN;V in N;andare;unknown;no_sinonimi;1.460349;10.155912
dare il giudizio;analitico;;;VDetN;V det_def N;dare;unknown;no_sinonimi;1.7646966;10.475526
dare un giudizio;analitico;;;VDetN;V det_indef N;dare;unknown;no_sinonimi;2.1491024;10.3168335
dare giustizia;analitico;;;VN;VN;dare;unknown;no_sinonimi;0.94001806;10.412442
fare giustizia;analitico;;;VN;VN;fare;unknown;no_sinonimi;0.9162603;10.310347
avere in gloria;analitico;;;VPrepN;V in N;avere;unknown;no_sinonimi;0.6969242;10.048828
dare gloria;analitico;;;VN;VN;dare;unknown;ha_sinonimi;1.2908436;11.066377
fare gola;analitico;;;VN;VN;fare;unknown;no_sinonimi;0.5034326;11.187664
mettere in grado;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;2.7281764;9.688327
fare gruppo;analitico;;;VN;VN;fare;unknown;ha_sinonimi;0.8451175;11.3649645
mettere in guaio;analitico;;;VPrepN;V in N;mettere;unknown;ha_sinonimi;0.64193684;9.915907
essere a guardia;analitico;;;VPrepN;V a N;essere;unknown;no_sinonimi;-0.48198643;9.772093
essere di guardia;analitico;;;VPrepN;V di N;essere;unknown;no_sinonimi;-0.55571556;9.95157
fare da guardia;analitico;;;VPrepN;V da N;fare;unknown;no_sinonimi;-0.57129955;9.890213
mettere a guardia;analitico;;;VPrepN;V a N;mettere;unknown;no_sinonimi;-0.45595098;9.799548
mettere di guardia;analitico;;;VPrepN;V di N;mettere;unknown;no_sinonimi;-0.4575683;9.833237
mettere in guardia;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;0.5386818;9.787315
andare in guerra;analitico;;;VPrepN;V in N;andare;unknown;no_sinonimi;0.58536947;10.030364
fare una guerra;analitico;;;VDetN;V det_indef N;fare;unknown;ha_sinonimi;0.76356775;10.359807
mandare in guerra;analitico;;;VPrepN;V in N;mandare;unknown;no_sinonimi;0.6837505;10.035932
fare da guida;analitico;;;VPrepN;V da N;fare;unknown;no_sinonimi;-0.49372584;10.037148
avere il gusto;analitico;;;VDetN;V det_def N;avere;unknown;no_sinonimi;1.1524696;11.363597
dare il gusto;analitico;;;VDetN;V det_def N;dare;unknown;no_sinonimi;1.0934938;11.429648
avere idea;analitico;;;VN;VN;avere;unknown;ha_sinonimi;2.34024;10.279653
avere una idea;analitico;;;VDetN;V det_indef N;avere;unknown;ha_sinonimi;2.422279;10.358581
avere un impegno;analitico;;;VDetN;V det_indef N;avere;unknown;no_sinonimi;1.5284646;10.50086
prendere un impegno;analitico;;;VDetN;V det_indef N;prendere;unknown;no_sinonimi;1.4988024;10.543629
avere importanza;analitico;;;VN;VN;avere;unknown;no_sinonimi;2.9850433;10.326652
dare importanza;analitico;;;VN;VN;dare;unknown;no_sinonimi;3.0123894;10.293204
essere di importanza;analitico;;;VPrepN;V di N;essere;unknown;no_sinonimi;2.9198854;10.2813225
fare impresa;analitico;;;VN;VN;fare;unknown;no_sinonimi;1.5391595;12.089915
dare una impressione;analitico;;;VDetN;V det_indef N;dare;unknown;no_sinonimi;3.4503171;10.948796
fare impressione;analitico;;;VN;VN;fare;unknown;ha_sinonimi;3.7140841;11.185782
avere un incidente;analitico;;;VDetN;V det_indef N;avere;unknown;no_sinonimi;-0.41497183;10.374539
fare un incidente;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;-0.40978402;10.398579
avere un incontro;analitico;;;VDetN;V det_indef N;avere;unknown;no_sinonimi;-0.37868062;10.493168
fare informazione;analitico;;;VN;VN;fare;unknown;no_sinonimi;3.8435;10.069912
fare il inglese;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;1.1070789;12.164967
fare da ingresso;analitico;;;VPrepN;V da N;fare;unknown;no_sinonimi;1.7411567;13.155388
fare ingresso;analitico;;;VN;VN;fare;unknown;no_sinonimi;1.9355417;12.585327
prendere in ingresso;analitico;;;VPrepN;V in N;prendere;unknown;no_sinonimi;2.4204278;9.9031515
avere inizio;analitico;;;VN;VN;avere;unknown;ha_sinonimi;1.8999138;7.9764686
dare inizio;analitico;;;VN;VN;dare;unknown;ha_sinonimi;1.9945359;8.099258
avere intenzione;analitico;;;VN;VN;avere;unknown;no_sinonimi;1.8428079;10.574484
essere di interesse;analitico;;;VPrepN;V di N;essere;unknown;ha_sinonimi;2.9032044;10.265627
fare un invito;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;-0.05833802;10.9652605
fare il italiano;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;1.1991706;12.16387
andare in lacrima;analitico;;;VPrepN;V in N;andare;unknown;no_sinonimi;0.009359063;10.142803
fare il ladro;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.53191507;12.02069
fare largo;analitico;;;VN;VN;fare;unknown;no_sinonimi;0.76704776;7.147631
dare lavoro;analitico;;;VN;VN;dare;unknown;no_sinonimi;1.6141845;9.308714
mettere a lavoro;analitico;;;VPrepN;V a N;mettere;unknown;no_sinonimi;1.402841;9.524392
fare una legge;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;0.8917179;10.5059595
mettere a letto;analitico;;;VPrepN;V a N;mettere;unknown;ha_sinonimi;0.78430986;9.896273
andare a lezione;analitico;;;VPrepN;V a N;andare;unknown;no_sinonimi;-0.26248726;10.797066
mettere in libertà;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;2.7407863;6.7412505
avere il limite;analitico;;;VDetN;V det_def N;avere;unknown;no_sinonimi;3.0170002;8.807246
avere un limite;analitico;;;VDetN;V det_indef N;avere;unknown;no_sinonimi;2.9534495;8.831671
dare il limite;analitico;;;VDetN;V det_def N;dare;unknown;ha_sinonimi;3.0714118;8.770308
dare un limite;analitico;;;VDetN;V det_indef N;dare;unknown;ha_sinonimi;3.0305865;8.822389
mettere in linea;analitico;;;VPrepN;V in N;mettere;unknown;ha_sinonimi;1.350727;7.711374
mettere in lista;analitico;;;VPrepN;V in N;mettere;unknown;ha_sinonimi;2.6343958;6.8282433
essere in lotta;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;0.38770923;8.923097
fare luce;analitico;;;VN;VN;fare;unknown;no_sinonimi;2.161829;10.220114
mettere in luce;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;2.4052854;9.424672
avere luogo;analitico;;;VN;VN;avere;unknown;no_sinonimi;1.9110513;7.970767
dare luogo;analitico;;;VN;VN;dare;unknown;ha_sinonimi;2.1595151;8.236662
essere madre;analitico;;;VN;VN;essere;unknown;no_sinonimi;0.3713849;13.356398
fare da madre;analitico;;;VPrepN;V da N;fare;unknown;no_sinonimi;1.2379022;13.362425
essere maestro;analitico;;;VN;VN;essere;unknown;no_sinonimi;1.1406878;12.77294
fare da maestro;analitico;;;VPrepN;V da N;fare;unknown;no_sinonimi;1.2195653;13.11778
fare il maestro;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;1.0831565;12.625752
andare a male;analitico;;;VPrepN;V a N;andare;unknown;no_sinonimi;0.14276667;10.182289
avere a male;analitico;;;VPrepN;V a N;avere;unknown;no_sinonimi;0.55077624;10.473632
essere mamma;analitico;;;VN;VN;essere;unknown;no_sinonimi;0.323648;13.37033
fare da mamma;analitico;;;VPrepN;V da N;fare;unknown;no_sinonimi;1.2511586;13.350984
avere in mano;analitico;;;VPrepN;V in N;avere;unknown;no_sinonimi;0.6594685;9.509982
dare una mano;analitico;;;VDetN;V det_indef N;dare;unknown;no_sinonimi;0.61381066;11.249991
mettere in mano;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;0.9006141;9.596253
mettere mano;analitico;;;VN;VN;mettere;unknown;no_sinonimi;1.3107296;9.507207
prendere in mano;analitico;;;VPrepN;V in N;prendere;unknown;no_sinonimi;0.6499578;9.659449
essere in marcia;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;-0.27293453;9.547457
mettere in marcia;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;-0.17585632;9.590036
mettere a mare;analitico;;;VPrepN;V a N;mettere;unknown;ha_sinonimi;1.2518367;9.597384
