group;nome;noun.artifact;noun.cognition;noun.act;noun.state;noun.communication;noun.relation;noun.attribute;noun.substance;noun.food;noun.object;noun.phenomenon;noun.possession;noun.group;noun.feeling;noun.person;noun.time;noun.animal;noun.event;noun.plant;noun.location;noun.shape;noun.body;noun.process;noun.quantity;noun.motive;distance_to_cluster;ID;Dim 1;Dim 2;Dim 3;Dim 4;Dim 5;cluster;Dim 1_centro;Dim 2_centro;Dim 3_centro;Dim 4_centro;Dim 5_centro
Analitico;esposizione;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.49810898197357;218;-0.264801005690881;0.124902429197858;-0.428204296149181;-0.137342246349348;0.252184729985932;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;espressione;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.185974221124299;219;-0.138662567762335;-0.00552473903289604;-0.125945180395585;0.124600490964924;0.0609700780250115;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;fabbrica;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.394748517501492;220;0.161972980307923;0.0975469318179011;-0.221827795638505;-0.178355885665558;0.140741867500357;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;faccenda;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.202690126738949;221;-0.374165273810112;-0.0467232794540674;0.0331998594217334;0.0464600180380134;0.0612278125980323;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;faccia;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0.58749839443612;222;0.194900575887136;0.256369785928642;0.0550191758980759;0.535056799938012;-0.120322901314482;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;falso;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.460639381021424;223;-0.0503280360406282;0.112140349945121;-0.322277560266071;-0.295482421878425;0.129487180373223;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;fame;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.33610907696353;224;-0.249478780763921;-0.0587587162737054;0.192865935778302;0.221620479535803;-0.0342582512099935;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;famiglia;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0.213474989195716;225;0.193461933650886;-0.236519831413418;-0.233756457983199;-0.0246223100237216;-0.136489646152974;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico&Sintetico;fascista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0453080525331344;226;0.194913878533241;-0.354911562824534;-0.091163418586173;0.0621599657927608;-0.232218234305868;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico&Sintetico;fastidio;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.391440838072332;227;-0.412834431668755;-0.0991758329267358;0.246586167201885;0.037154566730109;-0.114797835910762;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;fatica;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.263021387122378;228;-0.395580463943104;-0.0166972589742642;0.136427609104943;0.0455783546500532;0.00691024086131754;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;favore;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.319445467017426;229;-0.222505688871838;-0.251769737193652;0.103403508220186;0.0881470218895224;0.144468417360672;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;fede;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0.591170303291471;230;-0.23193737949465;0.113549138335626;0.0237600836363119;0.432135591779347;0.398825897756178;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;felicità ;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.66024839133846;231;-0.370100584597482;-0.205030503235201;0.272031754373033;0.500186726720577;0.145071644178955;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;fenomeno;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0.360500626780351;232;0.0101430374954156;-0.365302658997761;0.0657845625206195;-0.123187610400893;-0.367075390743352;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Sintetico;ferro;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.409172498059365;233;0.326259322574123;-0.0134820285773171;0.209605104337532;-0.275598169293645;0.255202817834552;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;festa;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0.50094257574326;234;-0.40251850460067;0.152514032218814;-0.0513701499059655;-0.399373329616879;-0.157323165985268;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;fianco;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;108.582.933.551.047;235;0.568677325536654;109.701.876.589.723;0.0327218187246512;0.236333341896536;-0.404116254452069;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;fiato;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.455962348498471;236;0.0918231076732337;-0.0890856602558932;0.349499157534659;-0.0315573813360455;0.227854207557652;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;fiducia;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.860310015059831;237;-0.506744862581988;-0.123893506495591;0.355242784713076;0.666149341850643;0.184448711612391;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;figlia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0453080525331344;238;0.194913878533241;-0.354911562824534;-0.091163418586173;0.0621599657927608;-0.232218234305868;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico&Sintetico;figlio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0453080525331344;239;0.194913878533241;-0.354911562824534;-0.091163418586173;0.0621599657927608;-0.232218234305868;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Sintetico;figura;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0.713139216623055;240;0.238142190082332;0.637614431254935;-0.349227072546325;0.200671881102595;-0.205678072971188;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;fila;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.231159371515126;241;0.0785677831345678;0.229115320280023;0.13620986248908;0.0959636289307165;0.0206126746741415;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;film;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.40505750189171;242;0.095773647138554;0.07007889264568;-0.265839233592712;-0.119440296992676;0.0883186883019115;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;filo;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.1370436153789;243;0.268933950506643;0.260118397529874;0.0137894451303648;0.0305699846601418;-0.0206738988982859;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;fine;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0.965466906284991;244;-0.773775766038188;0.531437211778676;0.307895683304723;0.141165184334207;-0.393218344673058;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;fiore;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0.608874530613742;245;0.196691301251745;0.0996669397418023;-0.117396645579941;-0.149783974459302;0.597910916539724;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;firma;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.218125304386351;246;-0.326587464010322;-0.00691056347497924;-0.133387898586334;-0.148250947623613;0.0108385823823301;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;fisico;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.235126105399102;247;0.0582696005487347;-0.273774566084924;-0.00795238824613;0.228122580922826;-0.192841166872433;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Sintetico;foglia;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.513497871199047;248;0.363586461102208;0.0470921445099778;0.155117848311236;-0.113213184326753;0.525602597142717;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;foglio;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.285173642055355;249;-0.00201828977782886;-0.0866617357725059;-0.209156210735628;-0.041362124165142;0.0215930105915758;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;folla;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.317686119969565;250;0.0641810433915406;-0.0591936966002848;-0.165144772781421;-0.100277712838024;0.0740161897900218;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;fondo;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0.526552991108715;251;0.0403845855788039;0.555811813836689;0.0412627567428361;0.0731555650126622;-0.233477727247638;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;forma;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.43172495618082;252;-0.334567209750778;0.240016580643182;-0.0704382837731816;0.282519898082695;0.169467474624941;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;formula;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.27749387772283;253;-0.117247377629344;-0.0355507595126992;-0.229172930078795;0.125482154352883;0.115287649761726;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;fortuna;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.677003782604923;254;-0.240617126291958;0.0449992651282653;0.493737308754013;-0.224502773895421;-0.346424455188795;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;forza;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.417922751073415;255;-0.295316836195847;0.192086405345131;0.214690096303975;-0.256116501856736;-0.0835579696484736;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;fotografia;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.896379429856969;256;-0.198695653558106;-0.00560686245362785;0.191444846489007;-0.881064453180636;0.127089304888749;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;francese;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.223652228033459;257;0.127262600481516;-0.263987870585639;-0.277767895937407;0.0342932786491607;-0.18891282535142;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Sintetico;frase;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.285173642055355;258;-0.00201828977782886;-0.0866617357725059;-0.209156210735628;-0.041362124165142;0.0215930105915758;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;fratello;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0453080525331344;259;0.194913878533241;-0.354911562824534;-0.091163418586173;0.0621599657927608;-0.232218234305868;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico&Sintetico;fretta;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.263021387122378;260;-0.395580463943104;-0.0166972589742642;0.136427609104943;0.0455783546500532;0.00691024086131754;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;fronte;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0.552423687672045;261;0.338533069956496;0.58627022406691;0.356815692664606;-0.0972429486149433;-0.214282813207979;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;frutta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.518964145502197;262;0.265794524185825;-0.109648483908208;0.21180087116832;-0.0351350114992192;0.458876919432381;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;frutto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0.569813647250389;263;0.0810236831479994;-0.120039580081435;0.368748852275112;-0.220482587692873;0.324019762994898;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;fuga;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.500916898500965;264;-0.235098877078454;0.101749253771894;-0.165329579159279;-0.480829998072079;-0.00536997606426038;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;fumo;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;144.242.610.339.253;265;-0.210405111514344;-0.0269030719495507;0.890029895343813;-11.327.701.190.607;0.0324334467222597;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;funerale;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.368078462954496;266;-0.11913785276393;-0.187976524184628;0.134396247722398;-0.198843013215196;-0.156569554800355;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;funzione;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.348321985609571;267;-0.34220633575757;0.0356699102172187;-0.266452929781331;0.114908392775711;0.182482961283606;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;fuoco;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;164.475.150.681.639;268;-0.439421009602339;0.00320069381371572;117.268.842.187.146;-111.851.128.428.507;0.0893142916473462;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;gamba;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.245065667634358;269;0.357653337810736;0.130811353187069;-0.0175183167482369;-0.00327971241114852;0.245152282593189;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;gara;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.432786493607835;270;-0.265239535943112;-0.145915066885187;0.0779579210490385;-0.374885138100945;-0.115401062729044;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;gas;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.518061003282277;271;0.0499998946044291;-0.132532941997418;0.39849476601727;-0.128366695038832;0.13655421984366;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;gatto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0.58700296900355;272;0.591149989958333;-0.16134029416957;0.248040687110826;0.000310773908802267;0.357504117607706;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;generale;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.216566882359317;273;0.0796847906817263;-0.303800586564727;-0.111180137929339;0.229004244310786;-0.138523595135718;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Sintetico;genere;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.560486613560765;274;-0.0209073855953162;0.239581600316603;-0.428448992332905;-0.0393782942911327;0.277741915624956;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;genitore;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0453080525331344;275;0.194913878533241;-0.354911562824534;-0.091163418586173;0.0621599657927608;-0.232218234305868;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico&Sintetico;gesto;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.324728262414132;276;-0.148119972957011;-0.0446002784730647;-0.265594537408988;-0.217404249050892;0.0627615026628869;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;ghiaccio;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.465037723193094;277;0.22846738565774;-0.170222656995503;0.266288127194616;-0.197519996466111;0.188477140124217;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;ginocchio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.275025684233365;278;0.259861400894354;-0.0259292752311168;0.0391647061088467;0.0747984604163853;0.178426604882853;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;gioco;1;1;1;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0.77067078490353;279;-0.490511075623052;0.599630752283754;-0.357391082327158;-0.121565078784398;0.185967366118462;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;gioia;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0.487719808244146;280;0.0354397336315575;-0.263305724628233;0.0145304074915168;0.428610655280067;0.0532144062268514;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Sintetico;giorno;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0.240498451773341;281;-0.0701940355013068;0.00245193968148475;-0.00928676494237164;0.0487986472790067;-0.15936308977199;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;giovane;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0.213474989195716;282;0.193461933650886;-0.236519831413418;-0.233756457983199;-0.0246223100237216;-0.136489646152974;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico&Sintetico;giro;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0.50094257574326;283;-0.40251850460067;0.152514032218814;-0.0513701499059655;-0.399373329616879;-0.157323165985268;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;giudizio;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.239839640380798;284;-0.332342060741308;-0.00327599771254302;-0.0157957490608772;0.1432693317408;0.152527800312025;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;giustizia;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0678463661948947;285;-0.217112972889793;-0.0543869739723496;0.00422097028228899;-0.0235749467772259;0.0588331611418743;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;gloria;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.33610907696353;286;-0.249478780763921;-0.0587587162737054;0.192865935778302;0.221620479535803;-0.0342582512099935;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;goccia;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0.943176502704595;287;0.195995296394225;0.701466483621106;0.320269336494402;0.129131265823372;-0.689694783632439;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;gola;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.395882551022239;288;0.372040077553763;0.419120370067377;0.283836318522264;0.192961629357593;0.191748767477308;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;gomma;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.404652015293579;289;0.147791831520812;0.0242076864207683;0.341811743160186;-0.206444867866366;0.203279897553995;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;grado;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.542337225520337;290;-0.143969755447557;0.222204480849383;0.285890137150145;0.343764074045021;-0.0999454294557427;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;grano;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;141.321.918.488.089;291;0.937884497698041;0.344052656807182;11.250.729.021.405;-0.0909153173467529;0.73843697984085;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;grazia;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.263021387122378;292;-0.395580463943104;-0.0166972589742642;0.136427609104943;0.0455783546500532;0.00691024086131754;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;gruppo;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0.438650159004515;293;0.143180368160483;0.143573432439806;-0.123445052631346;0.154860463117929;0.367849832205898;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;guaio;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.453896827156715;294;-0.558936114847937;-0.0571143756272945;0.190147840528526;-0.13888755815564;-0.0736293438394506;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;guardia;1;0;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0.53837765181215;295;-0.194970392423348;0.314380310975599;-0.437006286082811;-0.0783525954499905;-0.0835636913925614;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;guerra;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.185311602621503;296;-0.258936185958597;-0.097834255713874;0.0532165787648995;-0.120384260480012;-0.0324668265721181;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;guida;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.521236131871296;297;0.0789528542187168;-0.0651857848680117;-0.39088924546785;-0.219827019064123;-0.0810186555697733;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;gusto;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.557008564965392;298;-0.191633093544171;-0.242720218233286;0.139825115550379;0.431033425293298;0.196994564459512;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;idea;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.260305217275943;299;-0.0495960995776188;-0.126474451751594;-0.0425684527275607;0.153348841496484;0.071982240807278;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;immagine;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333009294575459;300;-0.0884484406457424;0.111403173406202;-0.0160404452446013;0.241233283799016;0.178084985951049;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;impegno;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.259487771167332;301;-0.290156966923563;-0.160846044954757;-0.0832009691310479;0.0602803347459224;0.187773826315121;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
